transaction_id,date,customer_id,customer_segment,product_category,quantity,unit_price,discount,discounted_price,total_amount,payment_method,satisfaction_score
2257,2023-09-07 11:00:00,696,New,Clothing,2,51.94,0.0,51.94,114.268,Cash,4.68
2258,2023-09-07 12:00:00,633,Regular,Clothing,3,33.06,0.0,33.06,109.09800000000001,Debit Card,4.41
2259,2023-09-07 13:00:00,844,Premium,Home & Garden,1,35.34,0.0,35.34,38.87400000000001,Debit Card,3.32
2260,2023-09-07 13:00:00,501,Premium,Home & Garden,3,73.02,0.0,73.02,240.966,Cash,4.05
2261,2023-09-07 14:00:00,604,Regular,Home & Garden,1,38.34,0.0,38.34,42.17400000000001,Credit Card,4.36
2262,2023-09-07 15:00:00,582,Regular,Sports & Outdoors,2,55.94,0.0,55.94,123.068,Digital Wallet,4.83
2263,2023-09-07 15:00:00,916,Regular,Electronics,3,453.66,0.0,453.66,1497.0780000000002,Cash,4.13
2264,2023-09-07 16:00:00,133,New,Clothing,1,93.24,0.3,65.27,71.797,Debit Card,4.65
2265,2023-09-07 16:00:00,791,New,Clothing,2,54.19,0.0,54.19,119.218,Cash,4.46
2266,2023-09-07 17:00:00,649,Premium,Sports & Outdoors,1,118.16,0.0,118.16,129.976,Debit Card,4.01
2267,2023-09-07 17:00:00,314,Regular,Clothing,1,52.32,0.2,41.86,46.04600000000001,Credit Card,4.3
2268,2023-09-07 18:00:00,699,Premium,Clothing,1,63.09,0.2,50.47,55.517,Credit Card,5.0
2269,2023-09-07 19:00:00,221,Regular,Home & Garden,1,93.47,0.0,93.47,102.81700000000001,Digital Wallet,4.6
2270,2023-09-07 22:00:00,976,Regular,Home & Garden,2,53.62,0.0,53.62,107.24,Credit Card,4.28
2271,2023-09-08 00:00:00,438,New,Electronics,1,350.09,0.0,350.09,350.09,Debit Card,3.37
2272,2023-09-08 02:00:00,46,New,Clothing,2,16.9,0.1,15.21,30.42,Credit Card,4.39
2273,2023-09-08 02:00:00,790,Regular,Books,1,26.68,0.0,26.68,26.68,Cash,4.21
2274,2023-09-08 02:00:00,192,Regular,Clothing,1,39.05,0.0,39.05,39.05,Credit Card,4.63
2275,2023-09-08 03:00:00,520,New,Clothing,1,52.59,0.0,52.59,52.59,Debit Card,4.0
2276,2023-09-08 04:00:00,379,New,Electronics,1,323.18,0.2,258.54,258.54,Debit Card,4.16
2277,2023-09-08 05:00:00,788,New,Books,1,9.07,0.1,8.16,8.16,Digital Wallet,4.51
2278,2023-09-08 05:00:00,691,Regular,Clothing,1,61.81,0.0,61.81,61.81,Debit Card,4.0
2279,2023-09-08 05:00:00,334,Regular,Books,2,27.13,0.0,27.13,54.26,Cash,4.31
2280,2023-09-08 05:00:00,39,New,Home & Garden,3,109.98,0.0,109.98,329.94,Debit Card,4.12
2281,2023-09-08 06:00:00,293,New,Home & Garden,1,102.23,0.0,102.23,102.23,Credit Card,3.67
2282,2023-09-08 06:00:00,690,New,Books,1,32.34,0.0,32.34,32.34,Debit Card,3.9
2283,2023-09-08 08:00:00,162,Regular,Clothing,3,48.27,0.0,48.27,144.81,Debit Card,3.45
2284,2023-09-08 08:00:00,331,New,Books,1,22.93,0.0,22.93,22.93,Debit Card,3.82
2285,2023-09-08 09:00:00,886,Regular,Books,3,30.9,0.0,30.9,92.7,Digital Wallet,4.89
2286,2023-09-08 10:00:00,104,New,Home & Garden,1,158.99,0.1,143.09,143.09,Debit Card,4.52
2287,2023-09-08 11:00:00,161,New,Books,1,17.33,0.0,17.33,19.063,Credit Card,3.8
2288,2023-09-08 11:00:00,799,Premium,Sports & Outdoors,2,47.85,0.2,38.28,84.21600000000001,Credit Card,4.46
2289,2023-09-08 14:00:00,635,Regular,Sports & Outdoors,2,67.61,0.0,67.61,148.74200000000002,Cash,3.69
2290,2023-09-08 14:00:00,54,New,Home & Garden,1,156.32,0.0,156.32,171.952,Digital Wallet,4.36
2291,2023-09-08 18:00:00,940,Premium,Clothing,1,51.66,0.0,51.66,56.826,Credit Card,4.28
2292,2023-09-08 18:00:00,34,Regular,Clothing,1,41.36,0.0,41.36,45.496,Credit Card,4.51
2293,2023-09-08 19:00:00,242,Premium,Home & Garden,2,89.79,0.0,89.79,197.53800000000004,Credit Card,3.93
2294,2023-09-08 19:00:00,967,Regular,Clothing,2,60.43,0.0,60.43,132.946,Digital Wallet,4.64
2295,2023-09-08 21:00:00,890,Regular,Electronics,1,577.29,0.0,577.29,577.29,Credit Card,2.76
2296,2023-09-08 22:00:00,113,Premium,Sports & Outdoors,2,81.16,0.0,81.16,162.32,Debit Card,3.81
2297,2023-09-09 00:00:00,318,New,Electronics,1,167.47,0.0,167.47,200.964,Credit Card,3.78
2298,2023-09-09 01:00:00,23,Regular,Electronics,1,430.75,0.0,430.75,516.9,Digital Wallet,3.98
2299,2023-09-09 01:00:00,558,Regular,Electronics,1,622.96,0.0,622.96,747.552,Credit Card,3.02
2300,2023-09-09 02:00:00,824,New,Home & Garden,1,114.33,0.0,114.33,137.196,Credit Card,3.57
2301,2023-09-09 03:00:00,647,New,Electronics,3,477.58,0.1,429.82,1547.352,Debit Card,3.71
2302,2023-09-09 08:00:00,118,New,Books,1,51.37,0.0,51.37,61.64399999999999,Debit Card,5.0
2303,2023-09-09 08:00:00,985,Regular,Clothing,2,29.41,0.0,29.41,70.584,Digital Wallet,3.69
2304,2023-09-09 09:00:00,701,Regular,Home & Garden,2,25.81,0.0,25.81,61.943999999999996,Credit Card,4.81
2305,2023-09-09 09:00:00,643,Regular,Books,2,27.26,0.0,27.26,65.424,Debit Card,4.18
2306,2023-09-09 10:00:00,934,New,Books,2,25.52,0.0,25.52,61.248,Credit Card,4.19
2307,2023-09-09 10:00:00,212,Regular,Sports & Outdoors,1,81.87,0.0,81.87,98.244,Debit Card,3.8
2308,2023-09-09 10:00:00,418,Premium,Sports & Outdoors,1,56.54,0.0,56.54,67.848,Credit Card,4.45
2309,2023-09-09 11:00:00,113,Regular,Books,1,37.28,0.0,37.28,49.2096,Credit Card,4.69
2310,2023-09-09 11:00:00,44,Regular,Sports & Outdoors,1,53.55,0.0,53.55,70.68599999999999,Credit Card,4.9
2311,2023-09-09 14:00:00,128,Regular,Clothing,3,46.95,0.0,46.95,185.922,Debit Card,4.3
2312,2023-09-09 15:00:00,876,Regular,Clothing,2,32.01,0.0,32.01,84.5064,Debit Card,3.83
2313,2023-09-09 15:00:00,158,Regular,Sports & Outdoors,1,58.99,0.0,58.99,77.8668,Debit Card,5.0
2314,2023-09-09 15:00:00,785,Premium,Electronics,3,653.94,0.1,588.54,2330.6184,Debit Card,3.22
2315,2023-09-09 15:00:00,827,Regular,Books,2,22.55,0.0,22.55,59.532000000000004,Credit Card,3.81
2316,2023-09-09 16:00:00,394,Premium,Clothing,1,35.23,0.0,35.23,46.5036,Credit Card,4.32
2317,2023-09-09 18:00:00,867,New,Sports & Outdoors,2,91.02,0.0,91.02,240.2928,Credit Card,3.61
2318,2023-09-09 21:00:00,852,New,Sports & Outdoors,3,97.19,0.0,97.19,349.88399999999996,Credit Card,3.83
2319,2023-09-09 22:00:00,512,New,Clothing,1,15.31,0.2,12.25,14.7,Credit Card,4.92
2320,2023-09-10 00:00:00,914,Regular,Clothing,1,80.44,0.3,56.31,67.572,Credit Card,5.0
2321,2023-09-10 01:00:00,45,Regular,Electronics,1,689.26,0.0,689.26,827.112,Digital Wallet,3.47
2322,2023-09-10 02:00:00,108,New,Sports & Outdoors,1,92.88,0.0,92.88,111.45599999999999,Debit Card,4.68
2323,2023-09-10 02:00:00,219,New,Sports & Outdoors,2,124.98,0.0,124.98,299.952,Debit Card,3.79
2324,2023-09-10 04:00:00,443,Premium,Home & Garden,1,84.91,0.0,84.91,101.892,Digital Wallet,4.23
2325,2023-09-10 05:00:00,830,Premium,Electronics,1,924.34,0.0,924.34,1109.208,Cash,1.88
2326,2023-09-10 05:00:00,315,Regular,Clothing,3,90.26,0.3,63.18,227.44799999999998,Debit Card,4.03
2327,2023-09-10 06:00:00,177,Regular,Clothing,2,50.47,0.0,50.47,121.12799999999999,Credit Card,4.23
2328,2023-09-10 06:00:00,228,Regular,Books,1,45.18,0.2,36.15,43.379999999999995,Cash,4.74
2329,2023-09-10 06:00:00,703,Regular,Clothing,1,59.67,0.0,59.67,71.604,Digital Wallet,4.56
2330,2023-09-10 07:00:00,983,Premium,Sports & Outdoors,1,41.92,0.2,33.54,40.248,Digital Wallet,4.47
2331,2023-09-10 08:00:00,672,New,Clothing,1,54.07,0.0,54.07,64.884,Debit Card,4.9
2332,2023-09-10 09:00:00,906,Regular,Sports & Outdoors,3,61.36,0.0,61.36,220.89600000000002,Debit Card,4.41
2333,2023-09-10 10:00:00,267,Regular,Sports & Outdoors,1,73.22,0.0,73.22,87.86399999999999,Debit Card,3.21
2334,2023-09-10 10:00:00,870,Regular,Electronics,1,837.17,0.1,753.45,904.14,Debit Card,2.26
2335,2023-09-10 11:00:00,838,Regular,Clothing,2,52.5,0.0,52.5,138.60000000000002,Credit Card,4.21
2336,2023-09-10 13:00:00,379,Regular,Electronics,1,581.6,0.0,581.6,767.712,Digital Wallet,3.23
2337,2023-09-10 14:00:00,489,New,Sports & Outdoors,1,76.93,0.3,53.85,71.08200000000001,Cash,4.82
2338,2023-09-10 16:00:00,702,Regular,Clothing,1,45.25,0.1,40.73,53.763600000000004,Debit Card,4.19
2339,2023-09-10 18:00:00,687,New,Clothing,1,70.57,0.0,70.57,93.15239999999999,Credit Card,3.82
2340,2023-09-10 19:00:00,290,New,Electronics,1,713.81,0.1,642.42,847.9943999999999,Debit Card,2.99
2341,2023-09-10 20:00:00,996,New,Electronics,3,698.54,0.0,698.54,2514.7439999999997,Credit Card,3.15
2342,2023-09-10 21:00:00,357,Regular,Sports & Outdoors,1,110.9,0.0,110.9,133.08,Cash,4.48
2343,2023-09-10 22:00:00,657,Regular,Sports & Outdoors,1,72.03,0.1,64.82,77.78399999999999,Debit Card,3.78
2344,2023-09-11 00:00:00,744,Regular,Clothing,2,24.92,0.1,22.43,44.86,Credit Card,4.32
2345,2023-09-11 00:00:00,872,Regular,Clothing,3,68.67,0.3,48.07,144.21,Debit Card,5.0
2346,2023-09-11 00:00:00,950,Regular,Home & Garden,1,0.0,0.0,0.0,0.0,Digital Wallet,3.36
2347,2023-09-11 01:00:00,204,Regular,Home & Garden,1,71.84,0.0,71.84,71.84,Credit Card,4.44
2348,2023-09-11 02:00:00,213,Regular,Books,2,20.29,0.0,20.29,40.58,Credit Card,4.09
2349,2023-09-11 03:00:00,552,Regular,Sports & Outdoors,2,59.19,0.0,59.19,118.38,Debit Card,3.75
2350,2023-09-11 04:00:00,787,Regular,Books,2,49.94,0.1,44.95,89.9,Digital Wallet,4.07
2351,2023-09-11 06:00:00,323,Regular,Books,1,8.78,0.1,7.9,7.9,Credit Card,4.93
2352,2023-09-11 06:00:00,594,Premium,Electronics,1,164.86,0.0,164.86,164.86,Digital Wallet,3.91
2353,2023-09-11 11:00:00,181,Premium,Electronics,2,721.88,0.0,721.88,1588.1360000000002,Debit Card,2.6
2354,2023-09-11 12:00:00,499,New,Home & Garden,1,124.64,0.0,124.64,137.104,Credit Card,3.61
2355,2023-09-11 12:00:00,320,New,Books,1,29.68,0.0,29.68,32.648,Credit Card,3.93
2356,2023-09-11 13:00:00,83,Regular,Home & Garden,1,95.2,0.0,95.2,104.72000000000001,Credit Card,4.52
2357,2023-09-11 13:00:00,303,Regular,Sports & Outdoors,2,151.25,0.3,105.88,232.936,Cash,4.35
2358,2023-09-11 13:00:00,262,New,Clothing,2,24.97,0.0,24.97,54.934000000000005,Cash,4.18
2359,2023-09-11 14:00:00,784,Premium,Electronics,2,146.68,0.1,132.01,290.422,Credit Card,3.86
2360,2023-09-11 14:00:00,200,New,Sports & Outdoors,1,53.39,0.0,53.39,58.729000000000006,Debit Card,3.95
2361,2023-09-11 15:00:00,240,Premium,Sports & Outdoors,1,58.66,0.0,58.66,64.526,Cash,4.06
2362,2023-09-11 15:00:00,914,Regular,Electronics,1,538.06,0.0,538.06,591.866,Debit Card,2.95
2363,2023-09-11 15:00:00,692,Regular,Electronics,1,455.69,0.0,455.69,501.259,Credit Card,3.15
2364,2023-09-11 18:00:00,944,New,Books,1,24.24,0.0,24.24,26.664,Credit Card,3.93
2365,2023-09-11 18:00:00,683,New,Home & Garden,1,89.79,0.0,89.79,98.76900000000002,Digital Wallet,4.84
2366,2023-09-11 18:00:00,295,Regular,Sports & Outdoors,1,19.4,0.2,15.52,17.072,Debit Card,4.63
2367,2023-09-11 18:00:00,512,New,Books,1,25.47,0.1,22.92,25.212000000000003,Debit Card,3.94
2368,2023-09-11 19:00:00,689,Regular,Books,1,36.6,0.0,36.6,40.260000000000005,Debit Card,4.59
2369,2023-09-11 19:00:00,881,Regular,Sports & Outdoors,1,70.43,0.2,56.34,61.97400000000001,Credit Card,4.97
2370,2023-09-11 20:00:00,396,New,Sports & Outdoors,2,98.47,0.1,88.63,177.26,Credit Card,3.82
2371,2023-09-11 20:00:00,749,New,Clothing,1,27.17,0.0,27.17,27.17,Cash,5.0
2372,2023-09-11 20:00:00,138,Regular,Home & Garden,1,57.86,0.0,57.86,57.86,Digital Wallet,4.33
2373,2023-09-11 21:00:00,839,New,Sports & Outdoors,1,15.68,0.2,12.55,12.55,Debit Card,4.81
2374,2023-09-12 00:00:00,878,New,Electronics,3,705.48,0.0,705.48,2116.44,Credit Card,3.35
2375,2023-09-12 00:00:00,823,Regular,Clothing,1,75.08,0.2,60.06,60.06,Debit Card,4.68
2376,2023-09-12 00:00:00,129,Premium,Home & Garden,2,67.85,0.2,54.28,108.56,Debit Card,4.47
2377,2023-09-12 02:00:00,49,Regular,Electronics,2,416.97,0.0,416.97,833.94,Debit Card,3.92
2378,2023-09-12 03:00:00,676,New,Electronics,2,340.87,0.0,340.87,681.74,Cash,3.55
2379,2023-09-12 03:00:00,789,Regular,Home & Garden,1,133.2,0.0,133.2,133.2,Credit Card,4.81
2380,2023-09-12 04:00:00,293,Premium,Clothing,2,37.53,0.0,37.53,75.06,Debit Card,3.17
2381,2023-09-12 04:00:00,628,Regular,Electronics,2,770.1,0.0,770.1,1540.2,Credit Card,2.61
2382,2023-09-12 04:00:00,536,Regular,Books,1,19.3,0.0,19.3,19.3,Debit Card,4.38
2383,2023-09-12 05:00:00,311,Regular,Home & Garden,1,110.95,0.1,99.85,99.85,Debit Card,4.22
2384,2023-09-12 07:00:00,537,Regular,Home & Garden,2,156.29,0.0,156.29,312.58,Debit Card,3.74
2385,2023-09-12 08:00:00,903,New,Sports & Outdoors,1,71.92,0.3,50.35,50.35,Credit Card,4.81
2386,2023-09-12 09:00:00,639,Regular,Clothing,1,74.42,0.3,52.09,52.09,Debit Card,4.11
2387,2023-09-12 10:00:00,234,Regular,Books,1,22.41,0.2,17.93,17.93,Cash,4.08
2388,2023-09-12 16:00:00,209,Premium,Books,2,11.11,0.2,8.89,19.558000000000003,Debit Card,4.55
2389,2023-09-12 17:00:00,605,New,Sports & Outdoors,1,124.05,0.0,124.05,136.455,Credit Card,4.23
2390,2023-09-12 17:00:00,94,New,Electronics,3,47.9,0.0,47.9,158.07,Digital Wallet,3.8
2391,2023-09-12 18:00:00,327,Regular,Electronics,1,637.12,0.0,637.12,700.8320000000001,Credit Card,2.37
2392,2023-09-12 21:00:00,225,Regular,Books,2,26.54,0.0,26.54,53.08,Credit Card,4.3
2393,2023-09-12 21:00:00,967,Regular,Clothing,3,55.71,0.0,55.71,167.13,Debit Card,4.39
2394,2023-09-12 22:00:00,890,New,Electronics,2,478.24,0.1,430.41,860.82,Credit Card,3.16
2395,2023-09-12 22:00:00,792,New,Home & Garden,1,197.21,0.1,177.49,177.49,Debit Card,3.93
2396,2023-09-12 22:00:00,11,Regular,Sports & Outdoors,2,47.69,0.1,42.93,85.86,Digital Wallet,4.81
2397,2023-09-13 00:00:00,329,Regular,Clothing,1,110.23,0.0,110.23,110.23,Credit Card,3.48
2398,2023-09-13 01:00:00,12,Premium,Electronics,2,717.58,0.1,645.82,1291.64,Debit Card,3.33
2399,2023-09-13 03:00:00,35,Regular,Books,3,24.62,0.0,24.62,73.86,Credit Card,3.86
2400,2023-09-13 04:00:00,447,Regular,Sports & Outdoors,1,61.91,0.3,43.34,43.34,Debit Card,5.0
2401,2023-09-13 04:00:00,452,Regular,Electronics,1,554.68,0.0,554.68,554.68,Credit Card,2.78
2402,2023-09-13 05:00:00,740,Regular,Books,2,0.43,0.0,0.43,0.86,Credit Card,3.31
2403,2023-09-13 05:00:00,220,Regular,Electronics,2,420.23,0.0,420.23,840.46,Credit Card,3.9
2404,2023-09-13 05:00:00,441,Premium,Sports & Outdoors,1,72.33,0.3,50.63,50.63,Credit Card,4.56
2405,2023-09-13 05:00:00,653,New,Home & Garden,1,10.33,0.0,10.33,10.33,Credit Card,3.7
2406,2023-09-13 07:00:00,535,Regular,Home & Garden,1,171.51,0.0,171.51,171.51,Debit Card,3.72
2407,2023-09-13 08:00:00,595,New,Books,1,22.91,0.2,18.33,18.33,Debit Card,5.0
2408,2023-09-13 08:00:00,229,Regular,Home & Garden,1,159.48,0.0,159.48,159.48,Credit Card,3.99
2409,2023-09-13 08:00:00,935,Regular,Sports & Outdoors,1,78.33,0.1,70.5,70.5,Credit Card,5.0
2410,2023-09-13 09:00:00,344,New,Books,3,24.31,0.0,24.31,72.93,Debit Card,3.57
2411,2023-09-13 09:00:00,80,Premium,Electronics,2,468.24,0.0,468.24,936.48,Digital Wallet,4.07
2412,2023-09-13 10:00:00,353,New,Clothing,1,44.26,0.0,44.26,44.26,Debit Card,3.68
2413,2023-09-13 10:00:00,396,Regular,Electronics,1,938.01,0.1,844.21,844.21,Cash,3.63
2414,2023-09-13 11:00:00,290,Premium,Sports & Outdoors,3,98.8,0.0,98.8,326.04,Cash,4.65
2415,2023-09-13 12:00:00,455,New,Books,2,14.71,0.0,14.71,32.362,Credit Card,3.71
2416,2023-09-13 13:00:00,843,Regular,Electronics,1,334.44,0.0,334.44,367.884,Credit Card,3.94
2417,2023-09-13 15:00:00,671,New,Books,2,31.8,0.1,28.62,62.964000000000006,Digital Wallet,4.48
2418,2023-09-13 15:00:00,989,New,Home & Garden,2,144.5,0.0,144.5,317.90000000000003,Credit Card,4.48
2419,2023-09-13 16:00:00,128,Regular,Clothing,1,54.72,0.1,49.25,54.175000000000004,Debit Card,3.78
2420,2023-09-13 16:00:00,702,Premium,Sports & Outdoors,1,68.68,0.0,68.68,75.54800000000002,Cash,3.92
2421,2023-09-13 16:00:00,909,New,Electronics,1,480.65,0.1,432.59,475.849,Debit Card,3.73
2422,2023-09-13 22:00:00,543,Regular,Clothing,2,44.74,0.0,44.74,89.48,Credit Card,4.91
2423,2023-09-14 00:00:00,898,Regular,Sports & Outdoors,1,94.49,0.0,94.49,94.49,Digital Wallet,4.11
2424,2023-09-14 01:00:00,359,Premium,Sports & Outdoors,3,58.24,0.0,58.24,174.72,Credit Card,3.65
2425,2023-09-14 04:00:00,527,New,Home & Garden,2,139.9,0.0,139.9,279.8,Cash,4.18
2426,2023-09-14 04:00:00,313,Regular,Books,1,28.87,0.0,28.87,28.87,Credit Card,3.68
2427,2023-09-14 05:00:00,75,Regular,Books,1,4.81,0.0,4.81,4.81,Debit Card,3.38
2428,2023-09-14 05:00:00,546,Regular,Clothing,1,47.0,0.0,47.0,47.0,Digital Wallet,4.08
2429,2023-09-14 07:00:00,871,Premium,Home & Garden,2,89.3,0.0,89.3,178.6,Credit Card,4.23
2430,2023-09-14 07:00:00,196,Premium,Sports & Outdoors,1,21.8,0.0,21.8,21.8,Credit Card,4.29
2431,2023-09-14 08:00:00,843,New,Home & Garden,1,108.32,0.0,108.32,108.32,Credit Card,4.09
2432,2023-09-14 08:00:00,29,Regular,Home & Garden,2,72.45,0.0,72.45,144.9,Debit Card,5.0
2433,2023-09-14 09:00:00,706,Regular,Clothing,1,17.5,0.0,17.5,17.5,Cash,4.98
2434,2023-09-14 09:00:00,16,Regular,Books,1,1.76,0.1,1.59,1.59,Credit Card,4.01
2435,2023-09-14 10:00:00,423,Regular,Home & Garden,1,53.34,0.0,53.34,53.34,Credit Card,4.62
2436,2023-09-14 12:00:00,589,Regular,Home & Garden,1,73.5,0.0,73.5,80.85000000000001,Debit Card,5.0
2437,2023-09-14 12:00:00,805,Regular,Home & Garden,1,90.67,0.0,90.67,99.73700000000001,Credit Card,4.97
2438,2023-09-14 15:00:00,593,Premium,Electronics,1,231.42,0.0,231.42,254.562,Debit Card,4.38
2439,2023-09-14 15:00:00,405,New,Home & Garden,3,149.68,0.0,149.68,493.9440000000001,Credit Card,3.94
2440,2023-09-14 16:00:00,940,Premium,Home & Garden,2,76.66,0.0,76.66,168.65200000000002,Debit Card,3.46
2441,2023-09-14 17:00:00,636,Regular,Sports & Outdoors,1,90.31,0.3,63.22,69.542,Credit Card,4.21
2442,2023-09-14 19:00:00,531,Regular,Electronics,1,562.36,0.0,562.36,618.5960000000001,Credit Card,3.65
2443,2023-09-14 21:00:00,967,Premium,Home & Garden,2,147.43,0.0,147.43,294.86,Digital Wallet,4.15
2444,2023-09-14 21:00:00,614,Regular,Home & Garden,1,83.68,0.0,83.68,83.68,Credit Card,4.14
2445,2023-09-15 00:00:00,904,Regular,Clothing,2,36.8,0.2,29.44,58.88,Digital Wallet,5.0
2446,2023-09-15 01:00:00,77,Regular,Clothing,1,45.21,0.2,36.16,36.16,Digital Wallet,5.0
2447,2023-09-15 02:00:00,229,Regular,Electronics,1,523.53,0.0,523.53,523.53,Credit Card,4.02
2448,2023-09-15 02:00:00,962,Premium,Sports & Outdoors,1,21.13,0.0,21.13,21.13,Cash,4.56
2449,2023-09-15 03:00:00,297,Premium,Electronics,1,307.11,0.0,307.11,307.11,Credit Card,4.02
2450,2023-09-15 03:00:00,510,New,Electronics,1,419.95,0.1,377.95,377.95,Digital Wallet,3.53
2451,2023-09-15 03:00:00,715,New,Clothing,1,45.11,0.0,45.11,45.11,Debit Card,4.2
2452,2023-09-15 04:00:00,984,Regular,Clothing,1,75.53,0.0,75.53,75.53,Credit Card,4.29
2453,2023-09-15 05:00:00,966,New,Sports & Outdoors,1,32.38,0.0,32.38,32.38,Cash,4.15
2454,2023-09-15 06:00:00,573,Regular,Home & Garden,1,122.8,0.0,122.8,122.8,Cash,3.25
2455,2023-09-15 07:00:00,538,New,Sports & Outdoors,2,0.0,0.0,0.0,0.0,Debit Card,4.39
2456,2023-09-15 07:00:00,583,Regular,Home & Garden,1,56.41,0.0,56.41,56.41,Debit Card,4.11
2457,2023-09-15 08:00:00,615,New,Books,1,30.85,0.0,30.85,30.85,Cash,4.11
2458,2023-09-15 08:00:00,979,Regular,Clothing,2,52.2,0.0,52.2,104.4,Debit Card,4.44
2459,2023-09-15 08:00:00,326,Regular,Books,1,39.62,0.0,39.62,39.62,Credit Card,4.44
2460,2023-09-15 09:00:00,363,Regular,Books,1,15.83,0.0,15.83,15.83,Debit Card,4.8
2461,2023-09-15 11:00:00,669,Premium,Clothing,1,42.4,0.0,42.4,46.64,Digital Wallet,4.46
2462,2023-09-15 11:00:00,875,Premium,Books,2,25.27,0.0,25.27,55.594,Digital Wallet,4.0
2463,2023-09-15 11:00:00,359,Regular,Electronics,2,478.39,0.1,430.55,947.2100000000002,Cash,4.37
2464,2023-09-15 12:00:00,706,New,Home & Garden,1,148.37,0.0,148.37,163.20700000000002,Credit Card,4.76
2465,2023-09-15 12:00:00,787,Premium,Sports & Outdoors,2,95.16,0.0,95.16,209.352,Debit Card,4.07
2466,2023-09-15 13:00:00,324,Premium,Clothing,1,41.5,0.0,41.5,45.650000000000006,Credit Card,4.79
2467,2023-09-15 14:00:00,698,Premium,Electronics,2,306.37,0.1,275.73,606.6060000000001,Digital Wallet,4.05
2468,2023-09-15 15:00:00,326,New,Sports & Outdoors,1,13.8,0.2,11.04,12.144,Debit Card,5.0
2469,2023-09-15 16:00:00,625,Premium,Sports & Outdoors,1,119.23,0.1,107.31,118.04100000000001,Credit Card,4.91
2470,2023-09-15 17:00:00,825,New,Sports & Outdoors,2,59.68,0.1,53.71,118.162,Debit Card,4.02
2471,2023-09-15 18:00:00,165,Regular,Books,1,26.39,0.0,26.39,29.029000000000003,Credit Card,4.89
2472,2023-09-15 18:00:00,573,Premium,Books,1,32.25,0.0,32.25,35.475,Credit Card,4.2
2473,2023-09-15 19:00:00,604,New,Books,2,23.8,0.0,23.8,52.36000000000001,Debit Card,4.39
2474,2023-09-15 20:00:00,798,Premium,Books,1,23.65,0.0,23.65,23.65,Digital Wallet,4.75
2475,2023-09-15 21:00:00,455,Regular,Electronics,1,307.45,0.0,307.45,307.45,Credit Card,3.64
2476,2023-09-15 21:00:00,969,Premium,Books,2,1.3,0.1,1.17,2.34,Credit Card,4.92
2477,2023-09-15 22:00:00,153,New,Clothing,1,33.45,0.0,33.45,33.45,Credit Card,4.26
2478,2023-09-15 22:00:00,737,Premium,Sports & Outdoors,2,156.6,0.0,156.6,313.2,Debit Card,3.76
2479,2023-09-15 22:00:00,127,New,Electronics,1,581.77,0.0,581.77,581.77,Credit Card,3.67
2480,2023-09-15 23:00:00,193,Regular,Books,1,20.65,0.0,20.65,20.65,Digital Wallet,4.82
2481,2023-09-15 23:00:00,627,Regular,Sports & Outdoors,1,46.37,0.0,46.37,46.37,Cash,4.21
2482,2023-09-15 23:00:00,774,Regular,Electronics,1,535.35,0.0,535.35,535.35,Debit Card,2.92
2483,2023-09-15 23:00:00,530,New,Sports & Outdoors,1,37.04,0.0,37.04,37.04,Digital Wallet,4.01
2484,2023-09-16 00:00:00,10,Regular,Electronics,2,585.46,0.1,526.92,1264.608,Debit Card,3.19
2485,2023-09-16 01:00:00,92,New,Home & Garden,2,107.0,0.0,107.0,256.8,Credit Card,5.0
2486,2023-09-16 02:00:00,139,Regular,Electronics,1,670.79,0.0,670.79,804.948,Credit Card,2.78
2487,2023-09-16 03:00:00,481,New,Books,1,11.98,0.0,11.98,14.376,Debit Card,3.07
2488,2023-09-16 04:00:00,449,Premium,Sports & Outdoors,3,44.77,0.0,44.77,161.172,Cash,3.97
2489,2023-09-16 07:00:00,333,New,Sports & Outdoors,1,43.81,0.3,30.67,36.804,Digital Wallet,4.85
2490,2023-09-16 07:00:00,869,New,Sports & Outdoors,1,143.8,0.1,129.42,155.30399999999997,Cash,4.23
2491,2023-09-16 07:00:00,340,New,Clothing,1,58.59,0.0,58.59,70.308,Cash,4.23
2492,2023-09-16 10:00:00,961,Regular,Clothing,1,53.9,0.0,53.9,64.67999999999999,Credit Card,3.51
2493,2023-09-16 11:00:00,52,New,Books,2,17.89,0.0,17.89,47.229600000000005,Credit Card,4.23
2494,2023-09-16 12:00:00,707,Regular,Home & Garden,2,137.83,0.0,137.83,363.87120000000004,Debit Card,3.52
2495,2023-09-16 13:00:00,466,Premium,Clothing,1,17.19,0.0,17.19,22.690800000000003,Debit Card,4.65
2496,2023-09-16 13:00:00,718,Regular,Electronics,2,434.43,0.0,434.43,1146.8952000000002,Debit Card,3.0
2497,2023-09-16 13:00:00,799,Regular,Books,1,20.14,0.0,20.14,26.5848,Digital Wallet,4.15
2498,2023-09-16 13:00:00,475,New,Home & Garden,1,87.57,0.1,78.81,104.02920000000002,Digital Wallet,3.9
2499,2023-09-16 15:00:00,401,Regular,Electronics,1,336.32,0.1,302.68,399.53760000000005,Debit Card,4.4
2500,2023-09-16 15:00:00,439,New,Sports & Outdoors,1,103.47,0.3,72.43,95.60760000000002,Credit Card,4.44
2501,2023-09-16 16:00:00,878,Regular,Clothing,1,51.78,0.0,51.78,68.3496,Credit Card,3.62
2502,2023-09-16 16:00:00,605,New,Electronics,1,796.18,0.1,716.56,945.8592,Debit Card,3.76
